fname,labels,mids,split,multi_label,primary_label
345497,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
371041,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
21198,"Water_tap_and_faucet,Domestic_sounds_and_home_sounds","/m/02jz0l,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Water_tap_and_faucet
387930,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
187047,"Accordion,Musical_instrument,Music","/m/0mkg,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Accordion
260434,"Shatter,Glass","/m/07rn7sz,/m/039jq",val,"[0, 0, 0, 0, 0, 1, 0, 0]",
166817,"Water,Splash_and_splatter,Liquid","/m/0838f,/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Water
168800,Vehicle,/m/07yv9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Vehicle
99499,"Crying_and_sobbing,Human_voice","/m/0463cq4,/m/09l8g",val,"[0, 0, 1, 0, 0, 0, 0, 0]",
193964,"Typewriter,Typing,Domestic_sounds_and_home_sounds","/m/0c2wf,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typewriter
386207,"Ratchet_and_pawl,Tools,Mechanisms","/m/02bm9n,/m/07k1x,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Ratchet_and_pawl
387772,"Tambourine,Percussion,Musical_instrument,Music","/m/07brj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tambourine
258016,"Ringtone,Chatter,Telephone,Alarm,Human_group_actions","/m/01hnzm,/m/07rkbfh,/m/07cx4,/m/07pp_mv,/t/dd00012",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
399759,Burping_and_eructation,/m/03q5_w,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Burping_and_eructation
124051,"Car_passing_by,Car,Motor_vehicle_(road),Vehicle","/t/dd00134,/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Car_passing_by
319528,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds","/m/023pjk,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cutlery_and_silverware
91179,"Cowbell,Bell","/m/0239kh,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cowbell
369525,"Tap,Clapping,Gunshot_and_gunfire,Explosion,Hands","/m/07qcpgn,/m/0l15bq,/m/032s66,/m/014zdl,/m/0k65p",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
73086,"Clapping,Hands","/m/0l15bq,/m/0k65p",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Clapping
378860,"Fireworks,Ocean,Explosion,Water","/m/0g6b5,/m/05kq4,/m/014zdl,/m/0838f",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
66869,Fart,/m/02_nn,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fart
173581,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
170656,"Truck,Human_voice,Motor_vehicle_(road),Vehicle","/m/07r04,/m/09l8g,/m/012f08,/m/07yv9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Truck
322556,"Truck,Motor_vehicle_(road),Vehicle","/m/07r04,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Truck
374078,"Trumpet,Brass_instrument,Musical_instrument,Music","/m/07gql,/m/01kcd,/m/04szw,/m/04rlf",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Trumpet
31371,"Knock,Door,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
116353,"Mallet_percussion,Percussion,Musical_instrument,Music","/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mallet_percussion
221455,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
64790,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Electric_guitar
119809,Tools,/m/07k1x,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tools
186933,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
376308,Thump_and_thud,/m/07qnq_y,val,"[0, 0, 0, 0, 0, 0, 0, 0]",Thump_and_thud
350419,"Animal,Brass_instrument,Musical_instrument,Music","/m/0jbk,/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Animal
367321,"Breathing,Respiratory_sounds","/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Breathing
236108,"Bark,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0bt9lr,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bark
146343,"Bark,Dog,Domestic_animals_and_pets,Animal","/m/05tny_,/m/0bt9lr,/m/068hy,/m/0jbk",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Bark
386248,"Drill,Power_tool,Tools","/m/01d380,/m/0_ksk,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drill
116359,"Mallet_percussion,Percussion,Musical_instrument,Music","/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mallet_percussion
219660,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",train,"[1, 0, 0, 0, 0, 0, 0, 0]",
398700,"Water,Splash_and_splatter,Liquid","/m/0838f,/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Water
316645,"Yell,Shout,Human_voice","/m/07sr1lc,/m/07p6fty,/m/09l8g",val,"[0, 1, 0, 0, 0, 0, 0, 0]",
233187,"Livestock_and_farm_animals_and_working_animals,Animal","/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Livestock_and_farm_animals_and_working_animals
336630,Crushing,/m/07plct2,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crushing
76599,"Female_singing,Male_singing,Singing,Human_voice","/t/dd00004,/t/dd00003,/m/015lz1,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Female_singing
29722,"Drill,Power_tool,Tools","/m/01d380,/m/0_ksk,/m/07k1x",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drill
341930,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
71600,"Male_speech_and_man_speaking,Conversation,Music,Speech,Human_voice","/m/05zppz,/m/01h8n0,/m/04rlf,/m/09x0r,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Male_speech_and_man_speaking
233715,"Chink_and_clink,Glass","/m/07q7njn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
162891,"Truck,Motor_vehicle_(road),Vehicle","/m/07r04,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Truck
51717,"Chime,Bell","/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chime
373361,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music","/m/085jw,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_instrument_and_woodwind_instrument
267320,"Microwave_oven,Domestic_sounds_and_home_sounds","/m/0fx9l,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Microwave_oven
415411,"Harp,Musical_instrument,Music","/m/03m5k,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harp
362965,Crack,/m/07qs1cx,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crack
202748,Fire,/m/02_41,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fire
101186,"Toilet_flush,Domestic_sounds_and_home_sounds","/m/01jt3m,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Toilet_flush
377126,"Siren,Alarm","/m/03kmc9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 1, 1]",
335513,"Writing,Domestic_sounds_and_home_sounds","/m/081rb,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Writing
248236,Fire,/m/02_41,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fire
108751,"Bus,Motor_vehicle_(road),Vehicle","/m/01bjv,/m/012f08,/m/07yv9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Bus
393584,"Waves_and_surf,Ocean,Water","/m/034srq,/m/05kq4,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Waves_and_surf
222201,"Gong,Percussion,Musical_instrument,Music","/m/0mbct,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gong
238075,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
68301,Engine,/m/02mk9,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Engine
404086,"Fill_(with_liquid),Pour,Liquid","/m/07p7b8y,/m/07prgkl,/m/04k94",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Fill_(with_liquid)
19427,"Mechanical_fan,Mechanisms","/m/02x984l,/t/dd00077",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Mechanical_fan
171271,Tools,/m/07k1x,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tools
215593,Explosion,/m/014zdl,train,"[0, 0, 0, 1, 0, 0, 0, 0]",
360473,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
253054,"Female_singing,Male_singing,Singing,Musical_instrument,Human_voice,Music","/t/dd00004,/t/dd00003,/m/015lz1,/m/04szw,/m/09l8g,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Female_singing
368525,"Male_speech_and_man_speaking,Chatter,Yell,Conversation,Human_group_actions,Speech,Human_voice,Shout","/m/05zppz,/m/07rkbfh,/m/07sr1lc,/m/01h8n0,/t/dd00012,/m/09x0r,/m/09l8g,/m/07p6fty",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
94171,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
374932,"Brass_instrument,Musical_instrument,Music","/m/01kcd,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Brass_instrument
420054,"Hammer,Tools","/m/03l9g,/m/07k1x",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Hammer
212683,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
383629,"Bicycle_bell,Bell,Alarm,Bicycle,Vehicle","/m/0gy1t2s,/m/0395lw,/m/07pp_mv,/m/0199g,/m/07yv9",val,"[0, 0, 0, 0, 0, 0, 0, 1]",
76817,"Motor_vehicle_(road),Vehicle","/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motor_vehicle_(road)
373706,"Organ,Keyboard_(musical),Musical_instrument,Music","/m/013y1f,/m/05148p4,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Organ
101310,"Cheering,Shout,Human_group_actions,Human_voice","/m/053hz1,/m/07p6fty,/t/dd00012,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
88821,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
88935,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
353711,"Computer_keyboard,Typing,Domestic_sounds_and_home_sounds","/m/01m2v,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Computer_keyboard
231453,"Writing,Domestic_sounds_and_home_sounds","/m/081rb,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Writing
10434,"Bell,Percussion,Musical_instrument,Music","/m/0395lw,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bell
92999,Walk_and_footsteps,/m/07pbtc8,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Walk_and_footsteps
142016,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
153255,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
277722,"Typewriter,Typing,Domestic_sounds_and_home_sounds","/m/0c2wf,/m/0316dw,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Typewriter
44700,"Speech,Human_voice","/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Speech
52593,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",val,"[0, 0, 0, 1, 1, 0, 0, 0]",
20797,"Buzz,Insect,Wild_animals,Animal","/m/07pjwq1,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Buzz
430341,"Sigh,Human_voice","/m/07plz5l,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Sigh
242341,Glass,/m/039jq,train,"[0, 0, 0, 0, 0, 1, 0, 0]",
69181,"Bell,Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm","/m/0395lw,/m/03wwcy,/m/02dgv,/t/dd00071,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
337472,"Gurgling,Water","/m/07swgks,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Gurgling
94246,Crack,/m/07qs1cx,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Crack
254721,"Shatter,Crushing,Glass","/m/07rn7sz,/m/07plct2,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
109743,"Crowd,Cheering,Fireworks,Human_group_actions,Explosion","/m/03qtwd,/m/053hz1,/m/0g6b5,/t/dd00012,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
424371,"Zipper_(clothing),Domestic_sounds_and_home_sounds","/m/01s0vc,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Zipper_(clothing)
373917,"Drum,Percussion,Musical_instrument,Music","/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum
180753,"Clapping,Hands","/m/0l15bq,/m/0k65p",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Clapping
9662,"Whispering,Human_voice","/m/02rtxlg,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Whispering
350430,"Splash_and_splatter,Liquid","/m/07rrlb6,/m/04k94",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Splash_and_splatter
45923,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Conversation
108429,"Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour","/m/07p7b8y,/m/07pqc89,/m/04k94,/m/07prgkl",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Fill_(with_liquid)
33729,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
60469,"Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass","/m/04brg2,/m/07q7njn,/t/dd00071,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
394152,"Church_bell,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Bird,Wild_animals,Animal,Bell","/m/03w41f,/m/06mb1,/m/020bb7,/m/0838f,/m/015p6,/m/01280g,/m/0jbk,/m/0395lw",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Church_bell
156424,"Bicycle,Vehicle","/m/0199g,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bicycle
134863,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
62542,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
433717,"Frying_(food),Domestic_sounds_and_home_sounds","/m/0dxrf,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Frying_(food)
70383,"Cupboard_open_or_close,Door,Domestic_sounds_and_home_sounds","/m/0642b4,/m/02dgv,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cupboard_open_or_close
36170,Alarm,/m/07pp_mv,train,"[0, 0, 0, 0, 0, 0, 0, 1]",
389604,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
401186,Tap,/m/07qcpgn,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tap
117081,Screech,/m/07q8k13,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Screech
164646,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
189202,"Child_speech_and_kid_speaking,Speech,Human_voice","/m/0ytgt,/m/09x0r,/m/09l8g",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Child_speech_and_kid_speaking
424971,Hiss,/m/07rjwbb,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Hiss
130420,"Tabla,Drum,Percussion,Musical_instrument,Music","/m/01p970,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tabla
118199,"Chink_and_clink,Glass","/m/07q7njn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
165596,"Yell,Shout,Human_voice","/m/07sr1lc,/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
55254,"Drum_kit,Percussion,Musical_instrument,Music","/m/02hnl,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum_kit
97236,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/02sgy,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Electric_guitar
333441,"Rain,Water","/m/06mb1,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rain
386088,Tools,/m/07k1x,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Tools
253532,"Laughter,Human_voice","/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Laughter
167540,"Ringtone,Telephone,Alarm","/m/01hnzm,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
230114,"Drum,Percussion,Musical_instrument,Music","/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drum
182625,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
54076,"Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Guitar
406163,"Motor_vehicle_(road),Vehicle","/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Motor_vehicle_(road)
151569,"Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal","/m/09b5t,/m/025rv6n,/m/0ch8v,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Chicken_and_rooster
432884,"Shout,Human_voice","/m/07p6fty,/m/09l8g",train,"[0, 1, 0, 0, 0, 0, 0, 0]",
263523,"Traffic_noise_and_roadway_noise,Motor_vehicle_(road),Vehicle","/m/0btp2,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Traffic_noise_and_roadway_noise
208824,"Breathing,Respiratory_sounds","/m/0lyf6,/m/09hlz4",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Breathing
184001,"Alarm,Truck,Motor_vehicle_(road),Vehicle","/m/07pp_mv,/m/07r04,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
216315,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
394282,"Screaming,Human_voice","/m/03qc9zr,/m/09l8g",val,"[1, 0, 0, 0, 0, 0, 0, 0]",
111359,"Rattle_(instrument),Percussion,Musical_instrument,Music","/m/05r5wn,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rattle_(instrument)
215847,"Gunshot_and_gunfire,Explosion","/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 0, 0, 0]",
326903,"Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds","/m/05mxj0q,/t/dd00071",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Packing_tape_and_duct_tape
111132,"Frying_(food),Domestic_sounds_and_home_sounds","/m/0dxrf,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Frying_(food)
353194,"Wind_chime,Chime,Bell","/m/026fgl,/m/0f8s22,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Wind_chime
365492,"Drawer_open_or_close,Domestic_sounds_and_home_sounds","/m/0fqfqc,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Drawer_open_or_close
79669,"Conversation,Speech,Human_voice","/m/01h8n0,/m/09x0r,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Conversation
390787,"Idling,Engine","/m/07pb8fc,/m/02mk9",val,"[0, 0, 0, 0, 0, 0, 0, 0]",Idling
348917,"Glockenspiel,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwtp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Glockenspiel
88923,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
145656,"Musical_instrument,Music","/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Musical_instrument
103998,"Knock,Door,Wood,Domestic_sounds_and_home_sounds","/m/07r4wb8,/m/02dgv,/m/083vt,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Knock
14307,"Strum,Guitar,Plucked_string_instrument,Musical_instrument,Music","/m/07s0s5r,/m/0342h,/m/0fx80y,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Strum
198255,"Laughter,Human_voice","/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Laughter
368130,"Chink_and_clink,Glass","/m/07q7njn,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
92405,"Giggle,Laughter,Human_voice","/m/07r660_,/m/01j3sz,/m/09l8g",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Giggle
223182,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
354260,"Bowed_string_instrument,Musical_instrument,Music","/m/0l14_3,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bowed_string_instrument
84676,"Rain,Thunderstorm,Water","/m/06mb1,/m/0jb2l,/m/0838f",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Rain
318193,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell","/m/0gy1t2s,/m/07pp_mv,/m/0199g,/m/07yv9,/m/0395lw",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
79436,Bell,/m/0395lw,train,"[0, 0, 0, 0, 0, 0, 0, 0]",Bell
417942,"Female_singing,Human_voice,Singing","/t/dd00004,/m/09l8g,/m/015lz1",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Female_singing
162721,"Truck,Motor_vehicle_(road),Vehicle","/m/07r04,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Truck
89358,"Cricket,Insect,Wild_animals,Animal","/m/09xqv,/m/03vt0,/m/01280g,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Cricket
24929,"Ringtone,Telephone,Alarm","/m/01hnzm,/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
53884,"Harp,Musical_instrument,Music","/m/03m5k,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Harp
116602,"Engine_starting,Engine","/t/dd00130,/m/02mk9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Engine_starting
186049,"Glass,Gunshot_and_gunfire,Explosion","/m/039jq,/m/032s66,/m/014zdl",train,"[0, 0, 0, 1, 1, 1, 0, 0]",
152215,"Snare_drum,Drum,Percussion,Musical_instrument,Music","/m/06rvn,/m/026t6,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Snare_drum
71737,"Car,Motor_vehicle_(road),Vehicle","/m/0k4j,/m/012f08,/m/07yv9",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Car
255685,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music","/m/0dwsp,/m/0j45pbj,/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Marimba_and_xylophone
85795,"Percussion,Musical_instrument,Music","/m/0l14md,/m/04szw,/m/04rlf",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Percussion
118959,"Purr,Cat,Domestic_animals_and_pets,Animal","/m/02yds9,/m/01yrx,/m/068hy,/m/0jbk",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Purr
216284,"Shatter,Glass","/m/07rn7sz,/m/039jq",train,"[0, 0, 0, 0, 0, 1, 0, 0]",
273344,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
394174,"Fireworks,Explosion","/m/0g6b5,/m/014zdl",train,"[0, 0, 0, 1, 0, 0, 0, 0]",
88834,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds","/m/04brg2,/t/dd00071",train,"[0, 0, 0, 0, 0, 0, 0, 0]",Dishes_and_pots_and_pans
75828,"Telephone,Alarm","/m/07cx4,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
66586,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm","/m/0912c9,/m/0k4j,/m/012f08,/m/07yv9,/m/07pp_mv",train,"[0, 0, 0, 0, 0, 0, 0, 1]",
