ytid,start_s,end_s,labels,Scream,Shout,Crying,Explosion,Gunshot,Glass,Siren,Alarm
cywR-BsC6Vs,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
KLAI62kdOJU,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
A-FTzmp8aJ4,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
OCCOTFmeb8M,30.0,40.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
J4f_cRMAZiU,190.0,200.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
3bJJj6UGOqs,50.0,60.0,"/m/09x0r,/t/dd00002,/t/dd00125",0,0,1,0,0,0,0,0
ZDnjINYsBMM,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
K4XfNEKhcPg,0.0,10.0,"/g/122z_qxw,/m/0g6b5",0,0,0,1,0,0,0,0
ZgotRSJmIGQ,110.0,120.0,"/m/03qc9zr,/m/09x0r,/t/dd00128",1,0,0,0,0,0,0,0
pbwipUhB3bc,80.0,90.0,"/m/015lz1,/m/04rlf,/m/064t9,/m/07p6fty,/t/dd00126",0,1,0,0,0,0,0,0
Sx9M_Gd90vs,40.0,50.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
6-Gk-9z6mfc,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
C4D7I_u59es,370.0,380.0,"/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
hengZ-nCjRk,20.0,30.0,"/m/04rlf,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
t3dD_tMwB-E,130.0,140.0,"/m/012f08,/m/012n7d,/m/07yv9",0,0,0,0,0,0,1,0
6j76kSyiOCA,90.0,100.0,/m/014zdl,0,0,0,1,0,0,0,0
hTaCcZQfqlk,130.0,140.0,"/m/02v2lh,/m/04rlf",0,0,0,0,0,0,0,0
EaWgRebj45s,100.0,110.0,"/m/039jq,/m/04rlf",0,0,0,0,0,1,0,0
Mkxf0ATFRbY,70.0,80.0,"/m/04rlf,/m/06by7,/m/07p6fty",0,1,0,0,0,0,0,0
wXKeeDYF3VA,60.0,70.0,/m/09x0r,0,0,0,0,0,0,0,0
5u5WXd-kaSs,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
PlWAeaPGjsM,19.0,29.0,"/m/02lkt,/m/04rlf,/m/07s72n",0,0,0,0,0,0,0,0
Czmb6tEwFE8,0.0,5.0,/m/03qc9zr,1,0,0,0,0,0,0,0
aYooy2KcKbE,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
YK9dFkJhtZI,230.0,240.0,/m/03qc9zr,1,0,0,0,0,0,0,0
pMG6xMQ-oUw,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
nfFw79H-nlU,60.0,70.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
PRzjgJxBP5M,10.0,20.0,"/m/09x0r,/m/0g6b5",0,0,0,1,0,0,0,0
69Yg44-C3Bs,30.0,40.0,"/m/014zdl,/m/09x0r",0,0,0,1,0,0,0,0
o9t-CyTgpTg,330.0,340.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
2oWTeqBqVmo,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00003",0,0,0,0,0,0,0,0
7Z8Y1QuzCWU,100.0,110.0,"/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
xRV0L4WITNw,120.0,130.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
X_B3rT-XrxQ,70.0,80.0,"/m/032s66,/m/07qnq_y,/m/09x0r",0,0,0,0,1,0,0,0
FY8fTM9RLmQ,140.0,150.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
sQB4lI2CmE8,0.0,10.0,"/m/07k1x,/m/09x0r,/m/0_ksk",0,0,0,0,0,0,0,0
BRMuZqu-nZ8,140.0,150.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
XL-jcfkMMtI,190.0,200.0,"/m/04rlf,/m/07p6fty,/m/07q4ntr",0,1,0,0,0,0,0,0
r-Dj_GA1y6o,50.0,60.0,"/m/03wwcy,/m/07pp_mv,/m/09x0r",0,0,0,0,0,0,0,1
aAeC6MmRhk0,0.0,6.0,"/m/014zdl,/m/09x0r",0,0,0,1,0,0,0,0
uY7Ce33TY3U,7.0,17.0,"/m/019jd,/m/02rlv9,/m/07yv9,/m/09x0r",0,0,0,0,0,0,0,0
vRZmRfTxk1o,170.0,180.0,/m/01y3hg,0,0,0,0,0,0,0,1
5HLtWL596EI,30.0,40.0,"/m/04rlf,/m/06j6l",0,0,0,0,0,0,0,0
U7_IlUYZKa0,0.0,10.0,"/m/039jq,/m/07pc8lb",0,0,0,0,0,1,0,0
luIlvzxKa_M,270.0,280.0,"/m/03qtwd,/m/07p6fty",0,1,0,0,0,0,0,0
yF5FyhCg2uk,30.0,40.0,"/m/04qvtq,/m/04rlf",0,0,0,0,0,0,1,0
6hLxgahSzMw,10.0,20.0,"/m/019jd,/m/05kq4,/m/07p6mqd,/m/07yv9,/m/09x0r",0,0,0,0,0,0,0,0
VqL0ViLZzEk,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
WLjjbOBFt8g,440.0,450.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
2mE6BPJhW3A,30.0,40.0,"/m/04rlf,/m/0c3f7m",0,0,0,0,0,0,0,1
TOF7t9S-y-4,30.0,40.0,"/m/04rlf,/t/dd00034",0,0,0,0,0,0,0,0
3OWIDXgdd_Q,30.0,40.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
qKVd3qbvbx4,20.0,30.0,"/m/0463cq4,/m/04rlf",0,0,1,0,0,0,0,0
_QHzUYRRoeQ,10.0,20.0,"/m/01j3sz,/m/03qc9zr",1,0,0,0,0,0,0,0
-mGX2wYBZlY,70.0,80.0,"/m/039jq,/m/07rn7sz",0,0,0,0,0,1,0,0
92sUlaBcpoo,10.0,20.0,/m/09x0r,0,0,0,0,0,0,0,0
KNpP13SK1d8,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
chroZmHXCUA,140.0,150.0,"/m/01j3sz,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
ajT7ACfhREs,0.0,9.0,/m/09x0r,0,0,0,0,0,0,0,0
SeujMaxUfc8,30.0,40.0,"/m/04rlf,/m/04szw,/m/07y_7",0,0,0,0,0,0,0,0
rEoh_58AvbQ,90.0,100.0,"/m/039jq,/m/03qtwd,/m/04rlf,/m/07q7njn,/m/09x0r,/t/dd00127",0,0,0,0,0,1,0,0
rAkHdcs1nVY,0.0,3.0,/t/dd00002,0,0,1,0,0,0,0,0
PSpznDznL-c,40.0,50.0,"/m/0463cq4,/m/09x0r,/t/dd00125",0,0,1,0,0,0,0,0
89guXJb09TE,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
Rqloc1aVEyM,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv",0,0,0,0,0,0,0,0
2-RBVkZKJ54,50.0,60.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
Wi9r-Iozrfg,20.0,30.0,"/m/032s66,/m/04rlf,/m/09x0r",0,0,0,0,1,0,0,0
JTblOMoHXOg,30.0,40.0,"/m/03kmc9,/m/04qvtq,/m/0dgbq",0,0,0,0,0,0,1,0
lzXps_FHUwI,230.0,240.0,"/m/04rlf,/m/07p6fty,/m/07rwj3x,/t/dd00126",0,1,0,0,0,0,0,0
BbTpoFZbLvw,0.0,10.0,/m/03qc9zr,1,0,0,0,0,0,0,0
OcWiK4cyEGA,250.0,260.0,"/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
uUXDACKxRJA,150.0,160.0,/m/02mfyn,0,0,0,0,0,0,0,1
p9pk8qufvyc,70.0,80.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
2xuqTLjNyaA,40.0,50.0,/m/0c3f7m,0,0,0,0,0,0,0,1
c5U5rt-TuZA,360.0,370.0,"/m/014zdl,/m/09x0r,/t/dd00129",0,0,0,1,0,0,0,0
buTqU9oQ5mo,30.0,40.0,/m/032s66,0,0,0,0,1,0,0,0
Nfahh66N1Ek,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
dQ14HdpnuVA,30.0,40.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
u0XW85t94iI,220.0,230.0,"/m/03qtwd,/t/dd00135",0,1,0,0,0,0,0,0
CAcS4D26aO0,20.0,30.0,"/m/012ndj,/m/03j1ly,/m/03kmc9",0,0,0,0,0,0,1,0
aIwWQgG2xPw,30.0,40.0,"/m/014zdl,/m/04rlf,/m/07pxg6y",0,0,0,1,0,0,0,0
41JNauxo3N8,7.0,17.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
2eqwsBYZ4lk,30.0,40.0,"/m/01y3hg,/m/030rvx,/m/09x0r",0,0,0,0,0,0,0,1
o9kMOSqtlMI,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
pJx1cEZrlMk,20.0,30.0,"/m/04rlf,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
Iqk-9sRpPug,50.0,60.0,"/m/03qc9zr,/m/03qtwd,/m/053hz1",1,0,0,0,0,0,0,0
3uUCjXOapM4,11.0,21.0,/t/dd00002,0,0,1,0,0,0,0,0
yxDcwX2B1fk,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
0npLQ4LzD0c,40.0,50.0,/m/02mfyn,0,0,0,0,0,0,0,1
wGTM2tePU5I,21.0,31.0,"/m/07qz6j3,/t/dd00002",0,0,1,0,0,0,0,0
BQXhimoeMZ0,130.0,140.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
3VzQOyIFQzE,30.0,40.0,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y",0,0,0,0,0,0,0,0
XcJmijzBe6M,0.0,8.0,"/m/02dgv,/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
9PSavGJXgWM,30.0,40.0,"/m/02lkt,/m/04rlf,/m/07gxw",0,0,0,0,0,0,0,0
VntQ5RWrK_Q,30.0,40.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
evWfVpNv7Vc,0.0,10.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
xwG8J4wjA-o,90.0,100.0,"/m/015lz1,/m/04rlf,/m/064t9,/m/07p6fty",0,1,0,0,0,0,0,0
Dn0odC1_wLI,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
9XtBx5HwlOc,100.0,110.0,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
KwZbz18jmMc,0.0,10.0,"/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126",0,1,0,0,0,0,0,0
tNITkla6E54,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
ZZuVe_hbwTc,4.0,14.0,/t/dd00002,0,0,1,0,0,0,0,0
qDSNTpC7sEg,340.0,350.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
ZXK3lgSC1IE,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
eaV2kJ-VsR8,140.0,150.0,"/m/01lyv,/m/04rlf",0,0,0,0,0,0,0,0
mxkAH6Gw1JM,10.0,20.0,"/m/09x0r,/m/0ytgt",0,0,0,0,0,0,0,0
az14uj5BdFs,110.0,120.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
VXTrhGvRLvU,20.0,30.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
Pmi22dLbS5o,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
kvF4c6L2TM8,240.0,250.0,/m/032s66,0,0,0,0,1,0,0,0
BpQnizQBuWk,140.0,150.0,"/m/04rlf,/m/07p6fty,/t/dd00126",0,1,0,0,0,0,0,0
oeAt3eEWUhU,10.0,20.0,"/m/07pp_mv,/m/0c3f7m",0,0,0,0,0,0,0,1
vgVyGBXGVdw,0.0,7.0,"/m/032s66,/m/04zjc,/m/0_1c",0,0,0,0,1,0,0,0
Ron39QEqT5c,50.0,60.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
z_5a470lfso,130.0,140.0,/m/039jq,0,0,0,0,0,1,0,0
GlWTQflG6kE,10.0,20.0,/m/0g6b5,0,0,0,1,0,0,0,0
wew0wJxmADA,10.0,20.0,"/m/04rlf,/m/07p6fty,/m/07rwj3x,/m/09x0r",0,1,0,0,0,0,0,0
HlexFW3OQg0,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
RaB9Lvzrvl8,30.0,40.0,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y",0,0,0,0,0,0,0,0
HcI7GdNaoCw,280.0,290.0,"/m/02z32qm,/m/032s66",0,0,0,0,1,0,0,0
-Ef0YmW7OVg,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/t/dd00136",0,0,0,0,0,0,0,0
2SdxX2y69sk,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
TiYfAs2Sm1o,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
4trq0MmPG2M,2.0,12.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
9w5tDgc1K78,13.0,23.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
Qb172oQSUTM,19.0,29.0,"/m/019jd,/m/02rlv9,/m/07yv9,/m/09x0r",0,0,0,0,0,0,0,0
Qk9jzfb2L20,470.0,480.0,/m/09x0r,0,0,0,0,0,0,0,0
U1xwMaMV3w0,170.0,180.0,/m/03qc9zr,1,0,0,0,0,0,0,0
JtCHx8pu2aQ,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
B68yvAz1PEA,29.0,39.0,/t/dd00002,0,0,1,0,0,0,0,0
xs5F94XAHxo,22.0,32.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
0PhU-PIsUMw,80.0,90.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
aqdLm5qss4U,20.0,30.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",0,0,0,0,0,0,1,0
blUn7rElIMw,7.0,17.0,"/m/014zdl,/m/07qsvvw,/m/09x0r",0,0,0,1,0,0,0,0
fcAEOfM4gZ4,290.0,300.0,"/m/015lz1,/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126",0,1,0,0,0,0,0,0
XcfGBL2XkmE,40.0,50.0,"/m/03qc9zr,/m/04rlf,/m/09x0r",1,0,0,0,0,0,0,0
LTxVvyO2qGA,14.0,24.0,"/m/012f08,/m/012ndj,/m/07pb8fc,/m/07r04,/m/07yv9",0,0,0,0,0,0,1,0
fvWTVXCuwjo,220.0,230.0,"/m/01y3hg,/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
SffJsFHZx6E,23.0,33.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
F9kNX3zLB04,6.0,16.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
7kepKzYLyPs,30.0,40.0,/m/032s66,0,0,0,0,1,0,0,0
CN3nSRQFKmM,10.0,20.0,"/m/01y3hg,/m/030rvx,/m/0c3f7m,/t/dd00125",0,0,0,0,0,0,0,1
NAOBR0Ele-Q,560.0,570.0,"/m/032s66,/m/073cg4",0,0,0,0,1,0,0,0
oHENeoIjU9Q,50.0,60.0,"/m/039jq,/m/04rlf,/m/09x0r",0,0,0,0,0,1,0,0
m3kyb4GQL1o,30.0,40.0,"/m/04rlf,/m/04szw,/m/07y_7",0,0,0,0,0,0,0,0
bkrYYaKgesg,30.0,40.0,/m/032s66,0,0,0,0,1,0,0,0
eDJ0niTQTB4,29.0,39.0,"/m/014zdl,/m/07qsvvw,/m/09x0r",0,0,0,1,0,0,0,0
WIqJwtarmNE,80.0,90.0,"/m/09x0r,/m/0c3f7m,/t/dd00126",0,0,0,0,0,0,0,1
CuX_ZI9dI_w,450.0,460.0,"/m/032s66,/m/04rlf",0,0,0,0,1,0,0,0
nFEBneHV-Jg,30.0,40.0,/t/dd00002,0,0,1,0,0,0,0,0
sIGKuWpNqT4,20.0,30.0,"/m/07rrlb6,/m/0838f,/m/09x0r,/m/0ytgt",0,0,0,0,0,0,0,0
7neBlOSwb8w,30.0,40.0,"/m/07qz6j3,/t/dd00002",0,0,1,0,0,0,0,0
1PPn02f5M2U,3.0,13.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq,/t/dd00134",0,0,0,0,0,0,1,0
z-zHcoGdUg8,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
oYl4P96Yyc8,590.0,600.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
MeoDj5WCNyM,0.0,10.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
CYTrvReZmnc,30.0,40.0,"/m/07qz6j3,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
6px4xc_olnE,440.0,450.0,"/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
qrhXewwtOZo,240.0,250.0,"/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126",0,1,0,0,0,0,0,0
kpjnyNBeTVI,100.0,110.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
rN3_4NGlsgA,0.0,10.0,"/m/0463cq4,/m/09x0r",0,0,1,0,0,0,0,0
EFUg7ej7Gtw,40.0,50.0,/m/02mfyn,0,0,0,0,0,0,0,1
XR_phj91ZLQ,130.0,140.0,"/m/039jq,/m/04rlf",0,0,0,0,0,1,0,0
_O68ODcP1YE,23.0,33.0,/m/0g6b5,0,0,0,1,0,0,0,0
2u9uWvVgULk,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
QpvnuqeZg9U,20.0,30.0,/m/0c3f7m,0,0,0,0,0,0,0,1
P_MNc92tT_o,50.0,60.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
y1igZics9-U,30.0,40.0,"/m/03kmc9,/m/0dgbq",0,0,0,0,0,0,1,0
8L2nBVRGqbQ,250.0,260.0,/m/0c3f7m,0,0,0,0,0,0,0,1
R1a954587u4,0.0,10.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
ggDKCVZDJ6Y,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
t_PLoOrDKYM,110.0,120.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
y5ZZ2nvAiDY,0.0,5.0,/t/dd00002,0,0,1,0,0,0,0,0
NXrAQTLjCyI,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
JOHUqg1fgWg,30.0,40.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
S9Fbn-BhPqY,20.0,30.0,/m/02mfyn,0,0,0,0,0,0,0,1
MPvj8LpWfPg,30.0,40.0,/m/04qvtq,0,0,0,0,0,0,1,0
JSYdrpRUFXs,30.0,40.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
WYOkw22pRYU,250.0,260.0,"/m/01y3hg,/m/028v0c,/m/09x0r,/t/dd00129",0,0,0,0,0,0,0,1
P438DU17NaQ,0.0,7.0,"/m/03qc9zr,/m/07q0h5t,/m/09x0r",1,0,0,0,0,0,0,0
qdUMz06AX-w,160.0,170.0,"/m/012f08,/m/012ndj,/m/07r04,/m/07yv9,/m/09x0r",0,0,0,0,0,0,1,0
pgQRrcD2j2I,30.0,40.0,"/m/012ndj,/m/03j1ly,/m/04qvtq,/m/07r04",0,0,0,0,0,0,1,0
nB-ZItN8QuI,140.0,150.0,"/m/0463cq4,/m/09x0r,/m/0ytgt",0,0,1,0,0,0,0,0
q3lWFAhW-8E,190.0,200.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
jc34FtMI-pk,40.0,50.0,/m/032s66,0,0,0,0,1,0,0,0
PaF2_F4pfIc,0.0,10.0,/m/032s66,0,0,0,0,1,0,0,0
JPf44Jf3h4o,10.0,20.0,/m/0g6b5,0,0,0,1,0,0,0,0
PS8EyS5ff84,240.0,250.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
5m_mczN2Q9U,150.0,160.0,"/m/039jq,/m/04rlf",0,0,0,0,0,1,0,0
L0AaHkAy-gI,14.0,24.0,/m/04rlf,0,0,0,0,0,0,0,0
1939t6L0ye4,330.0,340.0,/m/07pp_mv,0,0,0,0,0,0,0,1
5-CaTkh5xUI,80.0,90.0,/m/03qc9zr,1,0,0,0,0,0,0,0
JBJFaE3SvQM,12.0,22.0,/m/04rlf,0,0,0,0,0,0,0,0
65XNces8j9I,10.0,20.0,"/m/039jq,/m/07pc8lb,/m/09x0r",0,0,0,0,0,1,0,0
xc0xeLPSOzY,30.0,40.0,"/m/04rlf,/m/07sbbz2",0,0,0,0,0,0,0,0
SF5ouPgGFyU,0.0,6.0,/m/032s66,0,0,0,0,1,0,0,0
y5evZwySgRM,50.0,60.0,"/m/012ndj,/m/03j1ly,/m/07r04,/m/07yv9",0,0,0,0,0,0,1,0
zx8Fy-xH2y4,0.0,6.0,"/m/012n7d,/m/012ndj,/m/03j1ly,/m/03kmc9",0,0,0,0,0,0,1,0
ZxAf_iqGJNQ,500.0,510.0,/m/09x0r,0,0,0,0,0,0,0,0
BYsB7Dy3DEY,30.0,40.0,"/m/04rlf,/m/0l14gg",0,0,0,0,0,0,0,0
RAYmbd9bLoE,110.0,120.0,"/m/07pp_mv,/t/dd00125",0,0,0,0,0,0,0,1
wr4Tnkm59LY,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
D037vk2ucC0,100.0,110.0,"/m/02fs_r,/m/07pp_mv,/m/09x0r",0,0,0,0,0,0,0,1
2yZ_mxf5Ccc,24.0,34.0,"/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
0Dw2vN-ildM,11.0,21.0,"/m/012ndj,/m/03j1ly,/m/07yv9",0,0,0,0,0,0,1,0
TT6g8hipvMs,11.0,21.0,"/m/014zdl,/m/07qsvvw",0,0,0,1,0,0,0,0
xfzunkprFeI,280.0,290.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
UuQ52wKceE0,90.0,100.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
PZ5YRxyrrOM,0.0,10.0,"/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
mC6jQVjEAXI,30.0,40.0,"/m/0463cq4,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
xzRKhYHtbHM,30.0,40.0,"/m/012ndj,/m/07yv9,/m/09x0r",0,0,0,0,0,0,1,0
ybTb6clQOUg,30.0,40.0,"/m/03qc9zr,/m/07qz6j3,/m/09x0r",1,0,0,0,0,0,0,0
fdfrzMLxCio,0.0,9.0,"/m/014zdl,/m/07qsvvw",0,0,0,1,0,0,0,0
1PNWoxn-324,80.0,90.0,"/m/09x0r,/t/dd00125",0,0,0,0,0,0,0,0
KR4VfHCFK4c,30.0,40.0,/m/014zdl,0,0,0,1,0,0,0,0
mc_pRrwe-hw,10.0,20.0,/m/0g6b5,0,0,0,1,0,0,0,0
EqKWXPOLUdQ,0.0,10.0,/m/032s66,0,0,0,0,1,0,0,0
QVIKbuy7hKY,30.0,40.0,"/m/04rlf,/m/09x0r",0,0,0,0,0,0,0,0
4iYEmP6r4J8,30.0,40.0,/m/0c3f7m,0,0,0,0,0,0,0,1
s6ISugQ-VCQ,50.0,60.0,"/m/032s66,/m/09x0r",0,0,0,0,1,0,0,0
2t52nF-Tlts,30.0,40.0,"/m/03qtwd,/m/053hz1,/t/dd00135",0,1,0,0,0,0,0,0
GCmw_b9Dqe8,0.0,10.0,/m/07pp_mv,0,0,0,0,0,0,0,1
VzeYXU-G3zs,24.0,34.0,"/m/014zdl,/m/07qsvvw,/m/09x0r",0,0,0,1,0,0,0,0
2mrA762O4f4,6.0,16.0,"/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
_6OpEmrffSQ,10.0,20.0,"/m/039jq,/m/09x0r",0,0,0,0,0,1,0,0
2cRVMD_50X4,30.0,40.0,"/m/07r04,/m/07yv9,/m/09x0r",0,0,0,0,0,0,0,0
6tRn6Z205Og,29.0,39.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
OvhGxFY5GcM,130.0,140.0,"/m/015lz1,/m/04rlf",0,0,0,0,0,0,0,0
ZWEbZmZkw-M,80.0,90.0,"/m/0463cq4,/m/09x0r,/t/dd00002",0,0,1,0,0,0,0,0
lmPpj3H8zns,30.0,40.0,/m/09x0r,0,0,0,0,0,0,0,0
i2DmzyBNMRM,190.0,200.0,"/m/0463cq4,/m/09x0r,/t/dd00125",0,0,1,0,0,0,0,0
w6gw0k1IeDc,20.0,30.0,"/m/03kmc9,/m/09x0r",0,0,0,0,0,0,1,0
2s-3mF581ms,140.0,150.0,"/m/015lz1,/m/04rlf,/m/07p6fty",0,1,0,0,0,0,0,0
RB7fq8RFyJc,240.0,250.0,"/m/03j1ly,/m/03kmc9,/m/04qvtq",0,0,0,0,0,0,1,0
12KvAnVyFVc,30.0,40.0,/m/04rlf,0,0,0,0,0,0,0,0
n4deqhpE4ro,30.0,40.0,"/m/04rlf,/t/dd00002",0,0,1,0,0,0,0,0
sVLZ3fKFa-c,250.0,260.0,"/m/015lz1,/m/04rlf,/m/04szw,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
t7xwCFnzAZM,150.0,160.0,"/m/07pp_mv,/m/09x0r,/m/0c3f7m",0,0,0,0,0,0,0,1
DPEJk9nYhGE,230.0,240.0,/m/032s66,0,0,0,0,1,0,0,0
EHjC0CALRhQ,370.0,380.0,"/m/04rlf,/m/07p6fty,/m/09x0r",0,1,0,0,0,0,0,0
9Botkvq32u0,30.0,40.0,/m/02mfyn,0,0,0,0,0,0,0,1
jTeuFn_CFHc,0.0,10.0,"/m/03qc9zr,/m/03qtwd,/m/09x0r",1,0,0,0,0,0,0,0
-jTCUWWZQLo,160.0,170.0,"/m/03qc9zr,/m/09x0r,/t/dd00125",1,0,0,0,0,0,0,0
b2xtgBRkP0I,100.0,110.0,"/m/032s66,/m/04zjc",0,0,0,0,1,0,0,0
5fqAPoQSGYQ,30.0,40.0,/m/03kmc9,0,0,0,0,0,0,1,0
XMW0qFuXy6E,190.0,200.0,/m/032s66,0,0,0,0,1,0,0,0
d0-n3z-TYlA,280.0,290.0,"/m/01j3sz,/m/03qc9zr,/m/09x0r",1,0,0,0,0,0,0,0
nwglM9FCZdA,280.0,290.0,"/m/039jq,/m/04rlf",0,0,0,0,0,1,0,0
0o0-GQj6Pow,10.0,20.0,"/m/01y3hg,/m/07pp_mv,/m/09x0r",0,0,0,0,0,0,0,1
o2QxT9LguC4,350.0,360.0,"/m/015lz1,/m/016622,/m/04rlf,/m/09x0r,/m/0dwsp",0,0,0,0,0,0,0,0
